row_id,clarity,n_tokens
15247,c234,243
15248,c234,108
15249,c1,304
15250,c1,365
15251,c5,523
15252,c1,167
15253,c234,383
15254,c234,91
15255,c1,583
15256,c5,137
15257,c234,133
15258,c5,292
15259,c1,86
15260,c5,168
15261,c1,36
15262,c1,239
15263,c234,323
15264,c1,162
15265,c1,1019
15266,c234,529
15267,c1,79
15268,c1,774
15269,c1,391
15270,c1,286
15271,c234,234
15272,c1,166
15273,c234,384
15274,c5,655
15275,c5,364
15276,c5,714
15277,c5,81
15278,c5,146
15279,c234,172
15280,c234,146
15281,c234,259
15282,c5,673
15283,c234,521
15284,c5,498
15285,c1,130
15286,c234,38
15287,c234,28
15288,c5,334
15289,c1,125
15290,c1,584
15291,c234,262
15292,c234,288
15293,c5,370
15294,c234,338
15295,c234,215
15296,c1,279
15297,c234,852
15298,c1,55
15299,c234,386
15300,c234,147
15301,c234,346
15302,c234,44
15303,c5,160
15304,c5,143
15305,c5,416
15306,c1,240
15307,c234,511
15308,c1,449
15309,c5,51
15310,c1,111
15311,c1,320
15312,c1,31
15313,c5,23
15314,c5,71
15315,c1,99
15316,c234,215
15317,c234,638
15318,c1,101
15319,c5,300
15320,c5,214
15321,c1,377
15322,c5,87
15323,c234,947
15324,c1,383
15325,c234,396
15326,c5,107
15327,c1,157
15328,c1,334
15329,c234,439
15330,c234,752
15331,c1,18
15332,c234,88
15333,c1,53
15334,c234,49
15335,c5,678
15336,c5,78
15337,c1,492
15338,c1,624
15339,c234,418
15340,c234,749
15341,c234,81
15342,c1,523
15343,c5,196
15344,c5,264
15345,c234,37
15346,c5,72
15347,c5,102
15348,c234,77
15349,c5,241
15350,c234,219
15351,c5,176
15352,c1,162
15353,c5,385
15354,c5,485
15355,c1,300
15356,c1,305
15357,c234,30
15358,c1,998
15359,c234,251
15360,c1,553
15361,c234,515
15362,c234,156
15363,c1,479
15364,c1,48
15365,c5,91
15366,c5,137
15367,c234,74
15368,c1,468
15369,c1,349
15370,c1,113
15371,c234,48
15372,c234,73
15373,c5,78
15374,c234,1075
15375,c5,176
15376,c234,34
15377,c5,53
15378,c234,215
15379,c5,149
15380,c234,125
15381,c234,201
15382,c1,97
15383,c1,122
15384,c1,216
15385,c1,246
15386,c234,118
15387,c1,337
15388,c1,205
15389,c5,28
15390,c5,386
15391,c5,330
15392,c234,106
15393,c1,79
15394,c5,139
15395,c1,321
15396,c1,352
15397,c1,646
15398,c5,96
15399,c5,91
15400,c5,270
15401,c5,80
15402,c5,572
15403,c5,83
15404,c234,444
15405,c234,269
15406,c1,154
15407,c5,481
15408,c5,171
15409,c5,41
15410,c5,147
15411,c1,88
15412,c5,41
15413,c234,264
15414,c5,42
15415,c1,401
15416,c234,139
15417,c5,80
15418,c1,254
15419,c234,241
15420,c5,663
15421,c234,663
15422,c5,60
15423,c5,61
15424,c1,278
15425,c5,58
15426,c1,574
15427,c1,39
15428,c5,230
15429,c234,69
15430,c5,259
15431,c234,107
15432,c5,153
15433,c5,311
15434,c234,64
15435,c5,503
15436,c5,63
15437,c5,467
15438,c1,22
15439,c234,359
15440,c5,259
15441,c1,1477
15442,c5,341
15443,c1,476
15444,c1,75
15445,c5,189
15446,c5,63
15447,c5,479
15448,c5,76
15449,c5,111
15450,c1,381
15451,c5,28
15452,c5,890
15453,c234,883
15454,c234,363
15455,c5,221
15456,c5,550
15457,c234,311
15458,c1,158
15459,c1,242
15460,c1,170
15461,c234,95
15462,c1,173
15463,c5,359
15464,c234,793
15465,c1,8
15466,c1,344
15467,c1,985
15468,c5,50
15469,c234,635
15470,c234,317
15471,c1,70
15472,c5,121
15473,c234,570
15474,c234,118
15475,c1,68
15476,c5,674
15477,c1,64
15478,c1,391
15479,c1,191
15480,c234,77
15481,c234,108
15482,c5,753
15483,c234,935
15484,c234,190
15485,c1,553
15486,c1,452
15487,c5,367
15488,c1,140
15489,c1,236
15490,c5,70
15491,c5,44
15492,c5,31
15493,c1,30
15494,c1,126
15495,c1,1107
15496,c1,279
15497,c1,401
15498,c234,34
15499,c5,143
15500,c5,42
15501,c1,295
15502,c1,488
15503,c1,180
15504,c1,454
15505,c234,130
15506,c5,225
15507,c1,38
15508,c1,279
15509,c1,82
15510,c234,424
15511,c1,388
15512,c1,87
15513,c234,1494
15514,c5,486
15515,c1,162
15516,c5,201
15517,c234,9
15518,c5,81
15519,c234,202
15520,c5,211
15521,c5,157
15522,c234,199
15523,c234,212
15524,c234,103
15525,c5,146
15526,c234,232
15527,c234,413
15528,c234,86
15529,c5,182
15530,c234,342
15531,c1,568
15532,c1,746
15533,c234,534
15534,c1,294
15535,c5,48
15536,c5,175
15537,c1,93
15538,c1,98
15539,c234,101
15540,c5,131
15541,c1,444
15542,c5,296
15543,c5,44
15544,c5,157
15545,c234,208
15546,c5,82
15547,c1,128
15548,c1,570
15549,c5,195
15550,c234,416
15551,c234,168
15552,c234,246
15553,c5,331
15554,c5,88
15555,c5,168
15556,c5,249
15557,c1,417
15558,c1,372
15559,c1,23
15560,c1,44
15561,c234,31
15562,c234,6
15563,c234,392
15564,c1,70
15565,c5,109
15566,c234,544
15567,c5,105
15568,c234,135
15569,c234,271
15570,c5,207
15571,c5,850
15572,c5,677
15573,c1,282
15574,c1,283
15575,c1,277
15576,c234,300
15577,c234,262
15578,c5,153
15579,c1,269
15580,c1,1436
15581,c1,82
15582,c234,174
15583,c234,192
15584,c1,201
15585,c1,1502
15586,c1,229
15587,c1,364
15588,c5,126
15589,c5,403
15590,c1,262
15591,c234,1195
15592,c234,325
15593,c234,122
15594,c234,168
15595,c5,154
15596,c234,113
15597,c5,47
15598,c5,54
15599,c5,88
15600,c234,125
15601,c5,115
15602,c234,95
15603,c5,33
15604,c5,106
15605,c1,383
15606,c234,91
15607,c234,87
15608,c5,30
15609,c234,450
15610,c234,388
15611,c1,137
15612,c5,426
15613,c1,76
15614,c5,172
15615,c5,23
15616,c1,155
15617,c1,517
15618,c234,150
15619,c234,363
15620,c5,44
15621,c5,70
15622,c1,278
15623,c5,194
15624,c5,103
15625,c5,184
15626,c1,17
15627,c1,216
15628,c1,7
15629,c234,791
15630,c1,559
15631,c234,116
15632,c5,142
15633,c5,167
15634,c234,377
15635,c5,257
15636,c1,14
15637,c1,299
15638,c5,164
15639,c1,264
15640,c5,79
15641,c5,325
15642,c1,571
15643,c5,207
15644,c1,408
15645,c5,158
15646,c5,82
15647,c1,168
15648,c1,362
15649,c1,333
15650,c1,311
15651,c1,279
15652,c5,377
15653,c1,27
15654,c234,24
15655,c5,84
15656,c234,479
15657,c234,13
15658,c1,30
15659,c1,1827
15660,c1,170
15661,c234,407
15662,c234,224
15663,c234,15
15664,c1,116
15665,c5,11
15666,c1,9
15667,c234,71
15668,c5,370
15669,c1,85
15670,c1,133
15671,c1,176
15672,c5,198
15673,c1,543
15674,c234,236
15675,c1,358
15676,c1,322
15677,c5,185
15678,c1,293
15679,c234,1122
15680,c1,860
15681,c1,88
15682,c1,242
15683,c1,71
15684,c5,369
15685,c5,27
15686,c234,930
15687,c234,388
15688,c1,318
15689,c1,238
15690,c1,497
15691,c5,289
15692,c1,152
15693,c5,49
15694,c1,442
15695,c234,149
15696,c5,158
15697,c5,32
15698,c1,56
15699,c234,63
15700,c234,247
15701,c5,166
15702,c5,43
15703,c234,138
15704,c234,329
15705,c5,96
15706,c1,796
15707,c234,237
15708,c5,40
15709,c234,106
15710,c5,501
15711,c1,38
15712,c5,486
15713,c5,338
15714,c5,2088
15715,c234,369
15716,c5,211
15717,c5,42
15718,c1,350
15719,c234,444
15720,c5,373
15721,c5,47
15722,c5,187
15723,c5,398
15724,c1,137
15725,c5,171
15726,c234,85
15727,c234,100
15728,c5,231
15729,c234,42
15730,c5,57
15731,c1,115
15732,c5,101
15733,c5,233
15734,c234,249
15735,c1,419
15736,c234,358
15737,c1,487
15738,c5,72
15739,c1,247
15740,c1,36
15741,c5,710
15742,c1,158
15743,c5,112
15744,c1,282
15745,c5,251
15746,c1,43
15747,c1,487
15748,c1,551
15749,c5,274
15750,c5,79
15751,c5,353
15752,c1,1093
15753,c234,84
15754,c234,98
15755,c234,117
15756,c5,144
15757,c234,98
15758,c5,51
15759,c234,331
15760,c1,181
15761,c5,73
15762,c5,96
15763,c5,368
15764,c5,56
15765,c5,56
15766,c1,201
15767,c234,85
15768,c1,1632
15769,c234,611
15770,c234,1656
15771,c1,380
15772,c5,384
15773,c5,500
15774,c1,474
15775,c234,123
15776,c234,525
15777,c5,307
15778,c1,38
15779,c234,138
15780,c234,129
15781,c1,764
15782,c1,296
15783,c234,72
15784,c5,682
15785,c1,235
15786,c1,155
15787,c234,162
15788,c5,142
15789,c234,376
15790,c1,45
15791,c1,360
15792,c234,39
15793,c234,170
15794,c5,232
15795,c5,104
15796,c234,290
15797,c234,242
15798,c5,91
15799,c234,57
15800,c5,278
15801,c1,19
15802,c1,242
15803,c5,22
15804,c5,285
15805,c5,80
15806,c1,290
15807,c5,26
15808,c5,285
15809,c5,69
15810,c1,44
15811,c1,342
15812,c5,227
15813,c1,431
15814,c5,100
15815,c1,337
15816,c234,154
15817,c1,744
15818,c5,39
15819,c1,91
15820,c234,772
15821,c1,58
15822,c5,306
15823,c234,135
15824,c1,63
15825,c5,89
15826,c234,26
15827,c5,27
15828,c5,168
15829,c234,254
15830,c234,115
15831,c5,246
15832,c5,84
15833,c234,736
15834,c234,58
15835,c5,800
15836,c234,174
15837,c234,135
15838,c5,238
15839,c5,152
15840,c234,231
15841,c1,51
15842,c5,106
15843,c234,151
15844,c234,49
15845,c1,29
15846,c5,145
15847,c1,390
15848,c5,500
15849,c5,202
15850,c1,58
15851,c1,226
15852,c1,62
15853,c5,213
15854,c1,753
15855,c1,63
15856,c234,167
15857,c1,91
15858,c5,32
15859,c234,307
15860,c5,46
15861,c5,484
15862,c1,266
15863,c1,17
15864,c234,509
15865,c1,67
15866,c234,419
15867,c5,170
15868,c234,441
15869,c234,168
15870,c1,247
15871,c1,69
15872,c5,8
15873,c234,888
15874,c1,211
15875,c234,96
15876,c234,359
15877,c1,114
15878,c234,84
15879,c234,295
15880,c234,112
15881,c5,213
15882,c234,736
15883,c234,785
15884,c5,681
15885,c1,115
15886,c234,162
15887,c234,340
15888,c1,836
15889,c5,160
15890,c5,546
15891,c5,376
15892,c1,393
15893,c1,97
15894,c5,155
15895,c234,112
15896,c1,245
15897,c5,157
15898,c5,42
15899,c1,914
15900,c234,472
15901,c234,145
15902,c234,32
15903,c1,39
15904,c234,311
15905,c234,281
15906,c5,1243
15907,c5,425
15908,c234,995
15909,c234,104
15910,c5,450
15911,c1,263
15912,c234,121
15913,c234,488
15914,c234,78
15915,c1,59
15916,c5,79
15917,c5,86
15918,c234,25
15919,c234,284
15920,c234,291
15921,c234,168
15922,c1,40
15923,c1,137
15924,c5,58
15925,c5,229
15926,c234,947
15927,c5,562
15928,c5,24
15929,c1,15
15930,c5,243
15931,c5,47
15932,c234,97
15933,c1,341
15934,c234,337
15935,c1,56
15936,c1,160
15937,c234,134
15938,c234,56
15939,c1,397
15940,c234,224
15941,c1,169
15942,c5,272
15943,c234,206
15944,c234,427
15945,c1,178
15946,c234,129
15947,c234,207
15948,c5,99
15949,c234,268
15950,c5,119
15951,c5,92
15952,c234,92
15953,c234,271
15954,c234,140
15955,c1,270
15956,c234,755
15957,c234,778
15958,c5,65
15959,c234,294
15960,c234,533
15961,c5,126
15962,c234,86
15963,c1,126
15964,c5,544
15965,c5,252
15966,c5,93
15967,c1,531
15968,c234,196
15969,c1,271
15970,c5,595
15971,c5,116
15972,c1,192
15973,c1,216
15974,c234,180
15975,c5,24
15976,c5,155
15977,c1,63
15978,c234,183
15979,c234,423
15980,c1,81
15981,c1,192
15982,c234,85
15983,c5,14
15984,c1,167
15985,c1,45
15986,c234,249
15987,c5,97
15988,c1,29
15989,c234,184
15990,c234,325
15991,c234,91
15992,c5,100
15993,c5,36
15994,c1,191
15995,c1,75
15996,c5,70
15997,c234,312
15998,c234,191
15999,c5,627
16000,c1,153
16001,c1,16
16002,c5,710
16003,c234,773
16004,c5,91
16005,c1,467
16006,c234,223
16007,c5,108
16008,c234,320
16009,c1,81
16010,c5,406
16011,c1,334
16012,c1,228
16013,c234,533
16014,c5,79
16015,c234,96
16016,c1,67
16017,c1,76
16018,c1,591
16019,c234,403
16020,c234,930
16021,c1,249
16022,c1,330
16023,c5,203
16024,c1,494
16025,c234,890
16026,c234,221
16027,c234,46
16028,c234,325
16029,c5,81
16030,c5,229
16031,c5,817
16032,c5,128
16033,c5,269
16034,c1,335
16035,c1,86
16036,c5,175
16037,c5,89
16038,c5,141
16039,c5,203
16040,c1,98
16041,c1,37
16042,c1,182
16043,c234,243
16044,c5,99
16045,c234,869
16046,c5,127
16047,c1,220
16048,c234,547
16049,c1,253
16050,c234,536
16051,c5,279
16052,c234,19
16053,c234,92
16054,c234,92
16055,c234,281
16056,c234,103
16057,c5,94
16058,c5,29
16059,c5,169
16060,c5,38
16061,c234,305
16062,c5,35
16063,c234,52
16064,c234,413
16065,c1,404
16066,c1,124
16067,c1,405
16068,c5,184
16069,c1,307
16070,c5,149
16071,c5,296
16072,c5,8
16073,c234,66
16074,c234,34
16075,c1,81
16076,c1,54
16077,c234,305
16078,c234,814
16079,c5,207
16080,c1,481
16081,c5,204
16082,c234,282
16083,c1,1364
16084,c1,65
16085,c1,301
16086,c1,212
16087,c234,283
16088,c1,190
16089,c1,349
16090,c234,81
16091,c234,240
16092,c5,8
16093,c1,207
16094,c1,53
16095,c234,109
16096,c234,371
16097,c5,37
16098,c234,247
16099,c5,192
16100,c5,252
16101,c5,358
16102,c1,133
16103,c1,296
16104,c1,191
16105,c5,612
16106,c1,276
16107,c234,227
16108,c1,81
16109,c5,224
16110,c234,457
16111,c234,67
16112,c234,117
16113,c5,76
16114,c5,38
16115,c5,174
16116,c1,102
16117,c234,279
16118,c1,640
16119,c5,122
16120,c1,627
16121,c5,19
16122,c234,443
16123,c234,282
16124,c1,286
16125,c1,341
16126,c5,813
16127,c1,69
16128,c234,487
16129,c5,538
16130,c234,383
16131,c5,216
16132,c5,127
16133,c234,708
16134,c1,561
16135,c1,30
16136,c5,44
16137,c1,109
16138,c234,27
16139,c5,49
16140,c234,169
16141,c1,345
16142,c234,285
16143,c5,95
16144,c234,1058
16145,c5,132
16146,c5,59
16147,c234,872
16148,c5,128
16149,c5,857
16150,c234,97
16151,c234,113
16152,c1,321
16153,c234,130
16154,c1,144
16155,c234,161
16156,c5,91
16157,c234,50
16158,c5,356
16159,c5,282
16160,c234,289
16161,c5,106
16162,c234,203
16163,c234,49
16164,c5,113
16165,c234,317
16166,c234,20
16167,c1,362
16168,c5,476
16169,c5,88
16170,c234,26
16171,c234,615
16172,c5,74
16173,c1,21
16174,c5,16
16175,c1,361
16176,c234,242
16177,c1,215
16178,c234,214
16179,c1,263
16180,c5,35
16181,c5,226
16182,c234,214
16183,c234,106
16184,c5,44
16185,c234,334
16186,c5,323
16187,c5,8
16188,c234,418
16189,c1,1066
16190,c5,66
16191,c1,15
16192,c1,395
16193,c5,274
16194,c234,165
16195,c1,34
16196,c234,151
16197,c5,212
16198,c1,89
16199,c1,336
16200,c5,355
16201,c234,362
16202,c1,544
16203,c234,258
16204,c5,59
16205,c1,81
16206,c1,315
16207,c1,7
16208,c5,152
16209,c234,309
16210,c5,114
16211,c5,418
16212,c234,182
16213,c5,46
16214,c234,282
16215,c1,152
16216,c1,63
16217,c5,96
16218,c234,1038
16219,c1,256
16220,c234,191
16221,c5,13
16222,c5,616
16223,c234,124
16224,c234,30
16225,c1,217
16226,c1,284
16227,c234,56
16228,c5,45
16229,c234,98
16230,c1,319
16231,c1,321
16232,c5,372
16233,c5,43
16234,c234,111
16235,c5,140
16236,c5,164
16237,c5,559
16238,c1,48
16239,c234,145
16240,c1,15
16241,c1,278
16242,c234,540
16243,c234,240
16244,c1,469
16245,c5,684
16246,c234,61
16247,c234,166
16248,c5,231
16249,c1,574
16250,c234,173
16251,c234,322
16252,c5,195
16253,c234,308
16254,c1,112
16255,c5,629
16256,c234,61
16257,c234,443
16258,c1,501
16259,c234,444
16260,c234,462
16261,c234,247
16262,c234,457
16263,c5,87
16264,c5,242
16265,c1,853
16266,c234,271
16267,c1,867
16268,c1,81
16269,c234,219
16270,c234,213
16271,c5,868
16272,c1,120
16273,c234,277
16274,c5,23
16275,c234,31
16276,c1,301
16277,c1,663
16278,c5,763
16279,c234,454
16280,c1,84
16281,c1,99
16282,c234,326
16283,c5,130
16284,c5,483
16285,c5,25
16286,c5,137
16287,c1,168
16288,c1,581
16289,c234,57
16290,c234,343
16291,c1,216
16292,c5,184
16293,c5,465
16294,c5,456
16295,c1,455
16296,c5,118
16297,c1,201
16298,c234,186
16299,c1,443
16300,c1,105
16301,c1,86
16302,c234,278
16303,c234,1605
16304,c234,465
16305,c234,287
16306,c5,159
16307,c234,193
16308,c5,118
16309,c234,292
16310,c5,301
16311,c5,109
16312,c1,369
16313,c1,81
16314,c1,50
16315,c1,116
16316,c234,251
16317,c5,78
16318,c5,466
16319,c1,235
16320,c234,115
16321,c5,53
16322,c234,32
16323,c5,417
16324,c234,130
16325,c234,378
16326,c234,288
16327,c5,87
16328,c234,462
16329,c234,541
16330,c5,32
16331,c5,494
16332,c1,163
16333,c234,82
16334,c234,752
16335,c1,273
16336,c1,210
16337,c5,238
16338,c1,807
16339,c234,281
16340,c234,168
16341,c1,348
16342,c5,135
16343,c234,259
16344,c234,180
16345,c5,90
16346,c234,113
16347,c1,141
16348,c1,392
16349,c234,182
16350,c1,316
16351,c234,306
16352,c5,416
16353,c1,93
16354,c234,705
16355,c234,44
16356,c234,51
16357,c1,95
16358,c5,32
16359,c1,328
16360,c234,500
16361,c1,203
16362,c1,483
16363,c1,175
16364,c234,1385
16365,c234,526
16366,c234,460
16367,c1,122
16368,c5,1053
16369,c5,59
16370,c234,118
16371,c234,448
16372,c1,470
16373,c234,144
16374,c1,26
16375,c5,50
16376,c5,129
16377,c5,265
16378,c234,138
16379,c5,49
16380,c234,159
16381,c5,99
16382,c1,265
16383,c234,801
16384,c5,55
16385,c1,137
16386,c1,480
16387,c234,482
16388,c1,196
16389,c234,512
16390,c1,207
16391,c5,176
16392,c234,461
16393,c234,293
16394,c1,541
16395,c5,286
16396,c5,194
16397,c234,312
16398,c5,456
16399,c5,116
16400,c234,139
16401,c5,151
16402,c234,305
16403,c5,137
16404,c5,91
16405,c234,163
16406,c5,35
16407,c5,158
16408,c1,815
16409,c5,285
16410,c234,578
16411,c234,318
16412,c5,89
16413,c234,525
16414,c234,230
16415,c5,55
16416,c5,304
16417,c234,82
16418,c5,148
16419,c1,822
16420,c1,139
16421,c1,24
16422,c5,716
16423,c5,392
16424,c5,149
16425,c5,35
16426,c234,41
16427,c234,457
16428,c234,113
16429,c234,688
16430,c234,674
16431,c234,116
16432,c1,223
16433,c234,145
16434,c5,538
16435,c234,59
16436,c5,682
16437,c1,117
16438,c234,285
16439,c234,307
16440,c1,366
16441,c1,353
16442,c5,57
16443,c234,187
16444,c234,104
16445,c5,1049
16446,c5,227
16447,c234,48
16448,c1,251
16449,c234,142
16450,c1,465
16451,c1,362
16452,c234,271
16453,c1,145
16454,c5,199
16455,c234,530
16456,c234,139
16457,c234,156
16458,c5,31
16459,c5,8
16460,c1,85
16461,c5,47
16462,c234,559
16463,c5,189
16464,c1,139
16465,c5,180
16466,c5,227
16467,c234,181
16468,c234,223
16469,c1,241
16470,c1,124
16471,c5,63
16472,c1,652
16473,c234,567
16474,c1,97
16475,c234,632
16476,c1,244
16477,c234,447
16478,c1,258
16479,c1,636
16480,c5,448
16481,c5,65
16482,c5,268
16483,c1,401
16484,c1,72
16485,c5,190
16486,c5,118
16487,c5,177
16488,c1,100
16489,c234,401
16490,c234,293
16491,c1,299
16492,c234,195
16493,c234,68
16494,c1,45
16495,c234,269
16496,c5,747
16497,c1,305
16498,c1,380
16499,c5,65
16500,c5,176
16501,c5,231
16502,c234,78
16503,c234,120
16504,c1,635
16505,c1,208
16506,c234,122
16507,c234,216
16508,c5,479
16509,c234,65
16510,c234,194
16511,c1,152
16512,c5,236
16513,c1,44
16514,c5,18
16515,c1,1364
16516,c1,82
16517,c234,218
16518,c234,508
16519,c5,296
16520,c234,1848
16521,c5,172
16522,c5,327
16523,c1,222
16524,c234,243
16525,c1,243
16526,c234,306
16527,c234,57
16528,c1,876
16529,c1,110
16530,c1,10
16531,c1,100
16532,c234,77
16533,c234,194
16534,c1,575
16535,c1,130
16536,c234,1067
16537,c1,322
16538,c1,113
16539,c234,95
16540,c234,555
16541,c1,113
16542,c234,402
16543,c1,117
16544,c234,80
16545,c1,384
16546,c5,26
16547,c1,277
16548,c234,153
16549,c5,86
16550,c5,144
16551,c234,598
16552,c1,244
16553,c5,4
16554,c1,282
16555,c1,98
16556,c234,353
16557,c1,1397
16558,c1,438
16559,c1,180
16560,c5,129
16561,c234,167
16562,c1,181
16563,c5,286
16564,c1,109
16565,c1,567
16566,c234,282
16567,c234,74
16568,c1,105
16569,c5,62
16570,c1,146
16571,c234,275
16572,c234,175
16573,c1,834
16574,c5,246
16575,c1,583
16576,c5,48
16577,c5,495
16578,c234,40
16579,c1,427
16580,c234,35
16581,c5,83
16582,c1,341
16583,c1,214
16584,c234,434
16585,c234,460
16586,c5,90
16587,c234,401
16588,c234,126
16589,c5,147
16590,c234,428
16591,c234,318
16592,c5,33
16593,c5,385
16594,c234,402
16595,c1,130
16596,c5,209
16597,c234,444
16598,c234,326
16599,c234,339
16600,c234,141
16601,c5,81
16602,c1,58
16603,c234,205
16604,c5,28
16605,c1,70
16606,c5,44
16607,c1,496
16608,c1,88
16609,c5,95
16610,c5,977
16611,c5,576
16612,c1,125
16613,c5,230
16614,c5,562
16615,c5,174
16616,c5,339
16617,c234,62
16618,c234,412
16619,c1,531
16620,c234,723
16621,c234,35
16622,c1,8
16623,c234,228
16624,c234,334
16625,c1,124
16626,c1,214
16627,c1,159
16628,c1,700
16629,c5,1016
16630,c234,66
16631,c234,73
16632,c234,176
16633,c5,239
16634,c234,1005
16635,c1,52
16636,c234,465
16637,c234,355
16638,c234,59
16639,c5,56
16640,c234,39
16641,c1,106
16642,c1,100
16643,c5,183
16644,c1,171
16645,c1,401
16646,c5,476
16647,c234,124
16648,c234,418
16649,c234,367
16650,c234,43
16651,c234,1024
16652,c234,195
16653,c5,664
16654,c5,283
16655,c234,15
16656,c1,222
16657,c5,56
16658,c1,79
16659,c5,63
16660,c5,32
16661,c1,319
16662,c234,140
16663,c5,216
16664,c234,187
16665,c5,442
16666,c5,147
16667,c234,215
16668,c1,767
16669,c5,259
16670,c5,11
16671,c1,183
16672,c1,402
16673,c234,190
16674,c1,109
16675,c5,153
16676,c234,233
16677,c1,151
16678,c1,223
16679,c1,448
16680,c5,386
16681,c1,356
16682,c5,26
16683,c1,271
16684,c234,60
16685,c234,156
16686,c234,174
16687,c1,40
16688,c5,420
16689,c5,1154
16690,c1,68
16691,c1,559
16692,c5,443
16693,c1,65
16694,c234,130
16695,c234,450
16696,c234,310
16697,c5,203
16698,c5,100
16699,c234,385
16700,c5,352
16701,c1,219
16702,c234,129
16703,c5,85
16704,c5,99
16705,c234,802
16706,c5,96
16707,c5,267
16708,c234,394
16709,c5,141
16710,c234,121
16711,c1,282
16712,c5,7
16713,c5,22
16714,c1,290
16715,c234,78
16716,c234,173
16717,c234,230
16718,c234,202
16719,c1,639
16720,c234,25
16721,c1,284
16722,c234,26
16723,c234,76
16724,c234,119
16725,c234,96
16726,c5,501
16727,c1,177
16728,c5,379
16729,c234,87
16730,c5,140
16731,c5,173
16732,c234,145
16733,c1,165
16734,c1,42
16735,c5,9
16736,c234,52
16737,c1,70
16738,c5,348
16739,c5,362
16740,c1,145
16741,c234,220
16742,c5,79
16743,c5,382
16744,c1,374
16745,c234,29
16746,c1,56
16747,c5,82
16748,c234,289
16749,c5,257
16750,c1,151
16751,c234,63
16752,c5,67
16753,c5,665
16754,c234,67
16755,c1,48
16756,c234,45
16757,c1,280
16758,c5,159
16759,c234,1176
16760,c234,264
16761,c1,892
16762,c1,53
16763,c1,330
16764,c1,313
16765,c5,121
16766,c234,134
16767,c5,100
16768,c1,455
16769,c234,183
16770,c234,234
16771,c5,75
16772,c1,327
16773,c1,24
16774,c234,155
16775,c5,258
16776,c234,209
16777,c5,203
16778,c1,683
16779,c234,391
16780,c234,66
16781,c5,51
16782,c1,140
16783,c234,73
16784,c234,293
16785,c5,41
16786,c5,160
16787,c234,106
16788,c234,140
16789,c5,30
16790,c234,43
16791,c1,170
16792,c1,192
16793,c5,300
16794,c234,762
16795,c1,817
16796,c5,180
16797,c234,994
16798,c5,138
16799,c234,158
16800,c5,803
16801,c1,87
16802,c5,66
16803,c5,179
16804,c5,440
16805,c234,785
16806,c5,133
16807,c5,31
16808,c1,290
16809,c234,240
16810,c5,171
16811,c1,417
16812,c1,615
16813,c1,252
16814,c234,36
16815,c234,552
16816,c5,178
16817,c5,476
16818,c5,43
16819,c234,198
16820,c234,121
16821,c1,22
16822,c5,203
16823,c5,84
16824,c1,104
16825,c5,93
16826,c1,207
16827,c5,314
16828,c1,340
16829,c234,188
16830,c5,78
16831,c5,343
16832,c1,205
16833,c1,440
16834,c5,119
16835,c5,46
16836,c1,212
16837,c234,228
16838,c1,362
16839,c234,24
16840,c234,226
16841,c234,54
16842,c1,120
16843,c1,515
16844,c5,77
16845,c5,172
16846,c1,65
16847,c1,353
16848,c234,291
16849,c1,151
16850,c234,466
16851,c1,395
16852,c5,56
16853,c234,86
16854,c1,217
16855,c234,32
16856,c234,18
16857,c234,136
16858,c1,161
16859,c5,345
16860,c234,249
16861,c5,96
16862,c5,15
16863,c234,111
16864,c5,97
16865,c234,528
16866,c1,148
16867,c234,68
16868,c234,35
16869,c1,235
16870,c5,164
16871,c5,70
16872,c234,21
16873,c1,1097
16874,c234,285
16875,c1,121
16876,c5,117
16877,c1,359
16878,c234,180
16879,c5,249
16880,c1,454
16881,c234,141
16882,c5,184
16883,c5,122
16884,c1,389
16885,c234,225
16886,c1,95
16887,c5,390
16888,c5,290
16889,c234,127
16890,c1,85
16891,c1,528
16892,c1,1490
16893,c234,167
16894,c234,262
16895,c234,115
16896,c5,504
16897,c5,114
16898,c5,72
16899,c1,164
16900,c5,390
16901,c1,165
16902,c234,8
16903,c234,288
16904,c234,640
16905,c234,259
16906,c5,770
16907,c5,53
16908,c1,97
16909,c5,297
16910,c5,108
16911,c1,245
16912,c234,80
16913,c1,151
16914,c234,440
16915,c234,253
16916,c1,70
16917,c5,145
16918,c234,81
16919,c234,276
16920,c234,69
16921,c5,38
16922,c5,135
16923,c234,164
16924,c5,209
16925,c234,29
16926,c1,51
16927,c234,244
16928,c1,32
16929,c234,196
16930,c234,1072
16931,c5,127
16932,c1,120
16933,c1,297
16934,c1,62
16935,c1,366
16936,c5,27
16937,c234,424
16938,c234,112
16939,c1,950
16940,c234,1078
16941,c5,292
16942,c1,62
16943,c1,231
16944,c5,334
16945,c234,292
16946,c1,57
16947,c1,23
16948,c1,43
16949,c5,369
16950,c5,126
16951,c234,94
16952,c234,46
16953,c5,64
16954,c5,273
16955,c234,369
16956,c5,288
16957,c5,102
16958,c234,153
16959,c1,306
16960,c234,183
16961,c1,189
16962,c234,95
16963,c1,162
16964,c234,80
16965,c1,26
16966,c5,157
16967,c234,258
16968,c5,34
16969,c5,68
16970,c5,279
16971,c234,1010
16972,c234,172
16973,c5,68
16974,c5,602
16975,c1,127
16976,c5,288
16977,c234,666
16978,c1,89
16979,c5,1000
16980,c5,137
16981,c5,128
16982,c5,24
16983,c5,112
16984,c5,335
16985,c5,85
16986,c1,323
16987,c5,79
16988,c234,120
16989,c234,417
