row_index,classe_real,predicao,fold
14982,c5,c5,2
14983,c5,c1,0
14984,c5,c234,0
14985,c5,c5,2
14986,c1,c1,3
14987,c1,c5,3
14988,c5,c5,2
14989,c5,c5,1
14990,c5,c1,3
14991,c234,c1,2
14992,c234,c5,4
14993,c234,c5,0
14994,c234,c1,3
14995,c5,c5,4
14996,c234,c234,1
14997,c5,c234,2
14998,c5,c1,1
14999,c1,c1,3
15000,c1,c1,0
15001,c1,c1,1
15002,c234,c234,2
15003,c234,c234,1
15004,c1,c1,4
15005,c1,c5,1
15006,c1,c234,4
15007,c5,c5,1
15008,c234,c1,3
15009,c1,c1,3
15010,c5,c234,3
15011,c5,c1,0
15012,c234,c234,0
15013,c5,c5,2
15014,c5,c234,4
15015,c234,c1,4
15016,c234,c234,3
15017,c234,c234,2
15018,c5,c5,1
15019,c234,c234,1
15020,c234,c1,2
15021,c5,c1,1
15022,c234,c5,3
15023,c234,c5,0
15024,c1,c234,4
15025,c234,c5,3
15026,c5,c5,2
15027,c5,c1,1
15028,c1,c1,3
15029,c234,c1,0
15030,c5,c5,1
15031,c5,c1,2
15032,c1,c234,0
15033,c5,c234,2
15034,c5,c234,0
15035,c5,c5,1
15036,c1,c1,1
15037,c5,c5,2
15038,c5,c234,0
15039,c5,c5,0
15040,c234,c1,0
15041,c234,c234,4
15042,c1,c5,0
15043,c5,c234,0
15044,c234,c5,2
15045,c5,c234,0
15046,c234,c1,2
15047,c5,c5,2
15048,c234,c1,4
15049,c234,c5,0
15050,c1,c1,3
15051,c5,c1,1
15052,c5,c1,1
15053,c234,c5,1
15054,c234,c5,4
15055,c234,c1,1
15056,c1,c1,2
15057,c5,c234,3
15058,c234,c234,4
15059,c234,c1,2
15060,c1,c1,3
15061,c1,c234,4
15062,c234,c234,4
15063,c234,c5,4
15064,c234,c5,4
15065,c5,c5,4
15066,c1,c1,2
15067,c5,c5,4
15068,c234,c1,2
15069,c5,c1,1
15070,c5,c5,0
15071,c1,c5,2
15072,c234,c1,3
15073,c1,c5,4
15074,c234,c234,0
15075,c5,c5,2
15076,c1,c234,1
15077,c1,c5,1
15078,c234,c1,0
15079,c5,c234,1
15080,c234,c5,1
15081,c1,c234,1
15082,c1,c1,2
15083,c5,c5,3
15084,c234,c1,2
15085,c1,c1,1
15086,c5,c5,4
15087,c5,c5,1
15088,c5,c234,2
15089,c5,c5,3
15090,c1,c1,4
15091,c234,c234,0
15092,c5,c5,0
15093,c234,c234,2
15094,c234,c1,0
15095,c5,c5,2
15096,c1,c5,1
15097,c1,c234,0
15098,c234,c234,4
15099,c5,c1,0
15100,c234,c5,4
15101,c1,c234,3
15102,c5,c5,3
15103,c234,c1,2
15104,c1,c1,4
15105,c234,c1,0
15106,c5,c5,4
15107,c234,c234,0
15108,c5,c234,0
15109,c1,c234,0
15110,c5,c234,0
15111,c1,c1,2
15112,c234,c234,1
15113,c234,c234,2
15114,c5,c1,3
15115,c1,c1,0
15116,c1,c1,0
15117,c1,c234,1
15118,c234,c5,0
15119,c5,c234,4
15120,c5,c5,4
15121,c5,c5,0
15122,c1,c1,1
15123,c5,c1,4
15124,c1,c1,2
15125,c234,c5,3
15126,c234,c234,3
15127,c234,c234,0
15128,c234,c234,1
15129,c234,c234,4
15130,c234,c5,2
15131,c5,c1,2
15132,c5,c5,0
15133,c234,c1,1
15134,c234,c1,4
15135,c5,c5,0
15136,c5,c1,0
15137,c5,c1,3
15138,c5,c5,1
15139,c5,c234,4
15140,c1,c5,3
15141,c1,c234,0
15142,c234,c1,2
15143,c234,c5,3
15144,c5,c234,1
15145,c5,c1,2
15146,c5,c5,0
15147,c5,c1,2
15148,c5,c5,2
15149,c1,c234,3
15150,c234,c5,0
15151,c5,c5,4
15152,c234,c5,0
15153,c234,c234,4
15154,c5,c5,2
15155,c1,c234,4
15156,c234,c1,0
15157,c5,c234,0
15158,c5,c1,1
15159,c234,c5,4
15160,c234,c5,0
15161,c5,c5,4
15162,c1,c1,0
15163,c1,c234,3
15164,c5,c1,1
15165,c234,c234,4
15166,c234,c1,1
15167,c1,c5,2
15168,c1,c1,4
15169,c1,c5,0
15170,c234,c234,0
15171,c234,c234,1
15172,c234,c234,1
15173,c5,c5,4
15174,c5,c5,3
15175,c234,c234,4
15176,c1,c1,4
15177,c1,c1,4
15178,c1,c1,2
15179,c5,c5,3
15180,c1,c234,4
15181,c1,c234,3
15182,c234,c234,1
15183,c5,c1,2
15184,c234,c234,1
15185,c1,c5,1
15186,c1,c5,3
15187,c1,c1,0
15188,c234,c5,1
15189,c1,c1,3
15190,c1,c5,3
15191,c5,c5,3
15192,c1,c1,1
15193,c234,c5,0
15194,c234,c1,1
15195,c234,c234,3
15196,c234,c234,2
15197,c5,c5,2
15198,c234,c5,1
15199,c234,c234,1
15200,c5,c234,2
15201,c234,c234,1
15202,c234,c1,1
15203,c1,c1,0
15204,c1,c5,3
15205,c5,c1,0
15206,c234,c234,2
15207,c234,c234,1
15208,c1,c5,1
15209,c5,c1,2
15210,c1,c1,0
15211,c5,c5,1
15212,c5,c234,3
15213,c234,c1,2
15214,c1,c1,3
15215,c5,c234,1
15216,c5,c1,3
15217,c234,c1,1
15218,c5,c1,0
15219,c234,c5,3
15220,c1,c5,3
15221,c5,c234,0
15222,c234,c1,2
15223,c234,c1,1
15224,c1,c1,2
15225,c1,c234,2
15226,c234,c5,1
15227,c5,c5,4
15228,c234,c234,1
15229,c5,c234,1
15230,c234,c5,2
15231,c234,c234,1
15232,c234,c5,3
15233,c234,c1,4
15234,c1,c1,0
15235,c234,c5,0
15236,c5,c5,2
15237,c5,c234,0
15238,c1,c1,1
15239,c5,c1,3
15240,c5,c5,0
15241,c1,c5,1
15242,c234,c1,4
15243,c234,c5,3
15244,c1,c5,0
15245,c5,c1,0
15246,c234,c1,2
15247,c234,c234,2
15248,c234,c5,3
15249,c1,c1,3
15250,c1,c1,4
15251,c5,c234,3
15252,c1,c234,0
15253,c234,c1,4
15254,c234,c5,0
15255,c1,c234,4
15256,c5,c5,1
15257,c234,c1,2
15258,c5,c5,2
15259,c1,c5,4
15260,c5,c5,3
15261,c1,c234,4
15262,c1,c1,2
15263,c234,c234,4
15264,c1,c5,1
15265,c1,c234,2
15266,c234,c234,0
15267,c1,c234,0
15268,c1,c1,3
15269,c1,c1,2
15270,c1,c1,4
15271,c234,c234,3
15272,c1,c1,1
15273,c234,c234,2
15274,c5,c1,2
15275,c5,c234,2
15276,c5,c234,3
15277,c5,c1,4
15278,c5,c5,0
15279,c234,c234,3
15280,c234,c5,2
15281,c234,c1,4
15282,c5,c234,4
15283,c234,c234,3
15284,c5,c1,2
15285,c1,c1,4
15286,c234,c234,2
15287,c234,c234,4
15288,c5,c234,0
15289,c1,c234,1
15290,c1,c5,3
15291,c234,c234,1
15292,c234,c1,1
15293,c5,c1,4
15294,c234,c234,4
15295,c234,c1,3
15296,c1,c5,1
15297,c234,c1,4
15298,c1,c234,4
15299,c234,c5,4
15300,c234,c234,0
15301,c234,c234,3
15302,c234,c1,1
15303,c5,c5,3
15304,c5,c5,2
15305,c5,c1,0
15306,c1,c1,3
15307,c234,c5,4
15308,c1,c1,0
15309,c5,c234,3
15310,c1,c1,0
15311,c1,c1,3
15312,c1,c234,1
15313,c5,c1,0
15314,c5,c5,2
15315,c1,c5,0
15316,c234,c1,2
15317,c234,c5,0
15318,c1,c5,2
15319,c5,c5,1
15320,c5,c234,3
15321,c1,c5,4
15322,c5,c234,0
15323,c234,c5,0
15324,c1,c1,1
15325,c234,c1,4
15326,c5,c234,3
15327,c1,c1,0
15328,c1,c1,2
15329,c234,c1,0
15330,c234,c234,3
15331,c1,c5,1
15332,c234,c1,1
15333,c1,c1,0
15334,c234,c5,2
15335,c5,c234,4
15336,c5,c5,3
15337,c1,c234,0
15338,c1,c234,4
15339,c234,c1,4
15340,c234,c234,3
15341,c234,c1,4
15342,c1,c1,3
15343,c5,c5,2
15344,c5,c234,2
15345,c234,c5,3
15346,c5,c5,1
15347,c5,c5,4
15348,c234,c5,3
15349,c5,c5,1
15350,c234,c234,4
15351,c5,c5,1
15352,c1,c1,1
15353,c5,c5,3
15354,c5,c234,0
15355,c1,c234,3
15356,c1,c1,0
15357,c234,c1,4
15358,c1,c1,0
15359,c234,c234,3
15360,c1,c234,2
15361,c234,c234,4
15362,c234,c5,2
15363,c1,c234,2
15364,c1,c5,1
15365,c5,c234,0
15366,c5,c234,4
15367,c234,c5,0
15368,c1,c1,0
15369,c1,c5,2
15370,c1,c1,2
15371,c234,c234,3
15372,c234,c5,1
15373,c5,c5,2
15374,c234,c234,1
15375,c5,c234,2
15376,c234,c5,0
15377,c5,c5,4
15378,c234,c234,3
15379,c5,c5,2
15380,c234,c1,3
15381,c234,c234,4
15382,c1,c1,0
15383,c1,c234,1
15384,c1,c1,2
15385,c1,c234,4
15386,c234,c5,4
15387,c1,c1,4
15388,c1,c1,3
15389,c5,c5,3
15390,c5,c5,0
15391,c5,c5,2
15392,c234,c1,3
15393,c1,c1,1
15394,c5,c5,3
15395,c1,c5,0
15396,c1,c1,4
15397,c1,c234,1
15398,c5,c5,0
15399,c5,c234,1
15400,c5,c234,3
15401,c5,c5,3
15402,c5,c1,4
15403,c5,c1,0
15404,c234,c234,4
15405,c234,c234,4
15406,c1,c1,1
15407,c5,c1,1
15408,c5,c5,1
15409,c5,c5,0
15410,c5,c1,3
15411,c1,c5,2
15412,c5,c1,4
15413,c234,c5,4
15414,c5,c234,2
15415,c1,c1,4
15416,c234,c234,0
15417,c5,c234,3
15418,c1,c5,0
15419,c234,c1,4
15420,c5,c5,2
15421,c234,c1,2
15422,c5,c5,1
15423,c5,c5,4
15424,c1,c234,4
15425,c5,c5,2
15426,c1,c1,2
15427,c1,c5,1
15428,c5,c234,2
15429,c234,c5,2
15430,c5,c234,1
15431,c234,c5,3
15432,c5,c5,3
15433,c5,c234,2
15434,c234,c1,1
15435,c5,c234,0
15436,c5,c234,0
15437,c5,c1,4
15438,c1,c1,0
15439,c234,c5,3
15440,c5,c5,4
15441,c1,c1,0
15442,c5,c234,1
15443,c1,c1,2
15444,c1,c5,0
15445,c5,c234,3
15446,c5,c5,0
15447,c5,c234,3
15448,c5,c1,0
15449,c5,c234,0
15450,c1,c234,3
15451,c5,c5,0
15452,c5,c234,0
15453,c234,c234,2
15454,c234,c5,0
15455,c5,c1,4
15456,c5,c234,2
15457,c234,c234,0
15458,c1,c5,4
15459,c1,c5,1
15460,c1,c1,3
15461,c234,c5,3
15462,c1,c234,3
15463,c5,c1,0
15464,c234,c5,2
15465,c1,c1,0
15466,c1,c5,3
15467,c1,c234,0
15468,c5,c5,4
15469,c234,c1,0
15470,c234,c234,1
15471,c1,c5,3
15472,c5,c5,1
15473,c234,c1,4
15474,c234,c5,0
15475,c1,c234,2
15476,c5,c5,4
15477,c1,c234,3
15478,c1,c234,2
15479,c1,c5,0
15480,c234,c1,1
15481,c234,c1,3
15482,c5,c5,1
15483,c234,c234,3
15484,c234,c5,4
15485,c1,c5,3
15486,c1,c1,1
15487,c5,c234,3
15488,c1,c1,1
15489,c1,c5,1
15490,c5,c234,0
15491,c5,c5,1
15492,c5,c5,1
15493,c1,c5,4
15494,c1,c5,3
15495,c1,c1,3
15496,c1,c1,0
15497,c1,c1,4
15498,c234,c234,2
15499,c5,c5,1
15500,c5,c234,4
15501,c1,c234,3
15502,c1,c5,3
15503,c1,c5,2
15504,c1,c5,3
15505,c234,c1,1
15506,c5,c5,4
15507,c1,c1,0
15508,c1,c1,1
15509,c1,c5,0
15510,c234,c5,1
15511,c1,c1,2
15512,c1,c5,2
15513,c234,c5,1
15514,c5,c234,2
15515,c1,c1,4
15516,c5,c5,3
15517,c234,c5,3
15518,c5,c1,4
15519,c234,c5,1
15520,c5,c5,3
15521,c5,c5,0
15522,c234,c1,1
15523,c234,c1,4
15524,c234,c234,4
15525,c5,c234,3
15526,c234,c234,2
15527,c234,c234,4
15528,c234,c5,0
15529,c5,c5,1
15530,c234,c5,2
15531,c1,c234,1
15532,c1,c1,3
15533,c234,c1,2
15534,c1,c1,4
15535,c5,c5,1
15536,c5,c234,3
15537,c1,c1,3
15538,c1,c5,2
15539,c234,c5,0
15540,c5,c5,3
15541,c1,c1,1
15542,c5,c5,2
15543,c5,c5,1
15544,c5,c5,0
15545,c234,c5,1
15546,c5,c1,0
15547,c1,c234,2
15548,c1,c1,1
15549,c5,c1,0
15550,c234,c1,0
15551,c234,c1,2
15552,c234,c5,1
15553,c5,c234,0
15554,c5,c5,4
15555,c5,c234,4
15556,c5,c5,1
15557,c1,c1,3
15558,c1,c1,1
15559,c1,c1,2
15560,c1,c5,0
15561,c234,c234,3
15562,c234,c1,4
15563,c234,c234,3
15564,c1,c1,0
15565,c5,c5,0
15566,c234,c1,4
15567,c5,c5,1
15568,c234,c1,0
15569,c234,c1,2
15570,c5,c1,4
15571,c5,c1,1
15572,c5,c234,1
15573,c1,c234,4
15574,c1,c1,2
15575,c1,c1,4
15576,c234,c234,1
15577,c234,c1,3
15578,c5,c5,1
15579,c1,c234,2
15580,c1,c234,2
15581,c1,c5,2
15582,c234,c5,4
15583,c234,c234,2
15584,c1,c1,4
15585,c1,c234,1
15586,c1,c5,3
15587,c1,c1,3
15588,c5,c5,1
15589,c5,c234,0
15590,c1,c234,3
15591,c234,c234,2
15592,c234,c234,4
15593,c234,c5,3
15594,c234,c234,3
15595,c5,c1,2
15596,c234,c234,0
15597,c5,c5,3
15598,c5,c5,0
15599,c5,c1,3
15600,c234,c234,4
15601,c5,c5,3
15602,c234,c1,1
15603,c5,c5,4
15604,c5,c5,4
15605,c1,c1,3
15606,c234,c1,1
15607,c234,c234,4
15608,c5,c5,1
15609,c234,c1,4
15610,c234,c234,1
15611,c1,c1,4
15612,c5,c234,3
15613,c1,c1,4
15614,c5,c5,1
15615,c5,c1,2
15616,c1,c234,3
15617,c1,c1,0
15618,c234,c234,2
15619,c234,c234,0
15620,c5,c5,2
15621,c5,c5,3
15622,c1,c234,0
15623,c5,c5,1
15624,c5,c5,0
15625,c5,c5,1
15626,c1,c5,4
15627,c1,c1,1
15628,c1,c1,0
15629,c234,c1,1
15630,c1,c1,3
15631,c234,c234,3
15632,c5,c1,1
15633,c5,c1,4
15634,c234,c234,4
15635,c5,c1,2
15636,c1,c5,2
15637,c1,c5,4
15638,c5,c5,3
15639,c1,c234,4
15640,c5,c5,1
15641,c5,c1,4
15642,c1,c234,0
15643,c5,c5,4
15644,c1,c234,1
15645,c5,c5,4
15646,c5,c1,0
15647,c1,c1,1
15648,c1,c1,3
15649,c1,c1,3
15650,c1,c1,4
15651,c1,c5,4
15652,c5,c1,1
15653,c1,c234,2
15654,c234,c234,3
15655,c5,c1,3
15656,c234,c1,2
15657,c234,c5,4
15658,c1,c1,4
15659,c1,c234,1
15660,c1,c1,3
15661,c234,c234,2
15662,c234,c234,2
15663,c234,c234,4
15664,c1,c1,3
15665,c5,c234,3
15666,c1,c1,1
15667,c234,c1,0
15668,c5,c5,4
15669,c1,c1,3
15670,c1,c5,1
15671,c1,c1,1
15672,c5,c234,4
15673,c1,c1,0
15674,c234,c234,0
15675,c1,c234,2
15676,c1,c1,2
15677,c5,c5,0
15678,c1,c1,3
15679,c234,c234,1
15680,c1,c1,1
15681,c1,c5,2
15682,c1,c1,0
15683,c1,c5,0
15684,c5,c5,3
15685,c5,c234,1
15686,c234,c234,1
15687,c234,c1,3
15688,c1,c234,3
15689,c1,c1,3
15690,c1,c1,2
15691,c5,c1,2
15692,c1,c1,2
15693,c5,c234,2
15694,c1,c5,2
15695,c234,c1,0
15696,c5,c5,3
15697,c5,c5,4
15698,c1,c1,4
15699,c234,c5,0
15700,c234,c234,2
15701,c5,c1,0
15702,c5,c5,1
15703,c234,c234,2
15704,c234,c1,4
15705,c5,c5,0
15706,c1,c5,2
15707,c234,c5,0
15708,c5,c5,3
15709,c234,c1,3
15710,c5,c1,1
15711,c1,c1,0
15712,c5,c1,4
15713,c5,c5,2
15714,c5,c5,1
15715,c234,c234,3
15716,c5,c5,3
15717,c5,c1,4
15718,c1,c234,4
15719,c234,c234,0
15720,c5,c234,2
15721,c5,c5,4
15722,c5,c5,0
15723,c5,c5,0
15724,c1,c234,1
15725,c5,c5,3
15726,c234,c5,3
15727,c234,c1,1
15728,c5,c5,4
15729,c234,c5,2
15730,c5,c5,4
15731,c1,c5,0
15732,c5,c5,0
15733,c5,c1,2
15734,c234,c1,4
15735,c1,c1,2
15736,c234,c1,3
15737,c1,c234,4
15738,c5,c5,0
15739,c1,c1,0
15740,c1,c234,3
15741,c5,c234,2
15742,c1,c234,4
15743,c5,c234,2
15744,c1,c1,0
15745,c5,c5,2
15746,c1,c1,4
15747,c1,c234,4
15748,c1,c234,2
15749,c5,c5,3
15750,c5,c5,2
15751,c5,c5,2
15752,c1,c1,1
15753,c234,c5,0
15754,c234,c234,0
15755,c234,c234,3
15756,c5,c5,3
15757,c234,c1,4
15758,c5,c5,1
15759,c234,c1,3
15760,c1,c1,2
15761,c5,c5,1
15762,c5,c1,3
15763,c5,c1,4
15764,c5,c5,4
15765,c5,c5,4
15766,c1,c1,3
15767,c234,c234,3
15768,c1,c1,3
15769,c234,c234,3
15770,c234,c1,1
15771,c1,c1,1
15772,c5,c5,2
15773,c5,c1,3
15774,c1,c1,4
15775,c234,c234,4
15776,c234,c234,0
15777,c5,c234,1
15778,c1,c5,0
15779,c234,c1,0
15780,c234,c1,4
15781,c1,c1,3
15782,c1,c1,2
15783,c234,c5,1
15784,c5,c1,0
15785,c1,c5,2
15786,c1,c1,3
15787,c234,c5,2
15788,c5,c1,3
15789,c234,c1,4
15790,c1,c5,4
15791,c1,c1,3
15792,c234,c234,1
15793,c234,c5,3
15794,c5,c234,1
15795,c5,c234,1
15796,c234,c234,0
15797,c234,c1,1
15798,c5,c5,4
15799,c234,c5,2
15800,c5,c234,1
15801,c1,c1,1
15802,c1,c1,0
15803,c5,c5,4
15804,c5,c234,3
15805,c5,c5,3
15806,c1,c1,1
15807,c5,c234,3
15808,c5,c234,2
15809,c5,c5,3
15810,c1,c1,0
15811,c1,c234,2
15812,c5,c5,1
15813,c1,c1,1
15814,c5,c5,3
15815,c1,c1,4
15816,c234,c5,2
15817,c1,c5,0
15818,c5,c5,4
15819,c1,c1,3
15820,c234,c234,4
15821,c1,c1,3
15822,c5,c234,3
15823,c234,c5,4
15824,c1,c5,3
15825,c5,c5,1
15826,c234,c234,1
15827,c5,c234,0
15828,c5,c234,1
15829,c234,c1,4
15830,c234,c1,4
15831,c5,c5,3
15832,c5,c5,3
15833,c234,c234,0
15834,c234,c234,4
15835,c5,c234,4
15836,c234,c5,0
15837,c234,c234,4
15838,c5,c5,0
15839,c5,c234,4
15840,c234,c234,4
15841,c1,c5,0
15842,c5,c5,2
15843,c234,c234,4
15844,c234,c234,1
15845,c1,c5,4
15846,c5,c5,2
15847,c1,c1,0
15848,c5,c234,4
15849,c5,c5,0
15850,c1,c1,4
15851,c1,c234,3
15852,c1,c5,2
15853,c5,c5,2
15854,c1,c234,3
15855,c1,c234,0
15856,c234,c234,2
15857,c1,c234,1
15858,c5,c1,0
15859,c234,c1,0
15860,c5,c1,1
15861,c5,c5,0
15862,c1,c234,1
15863,c1,c5,3
15864,c234,c5,4
15865,c1,c1,3
15866,c234,c1,2
15867,c5,c234,3
15868,c234,c5,0
15869,c234,c1,4
15870,c1,c5,4
15871,c1,c234,4
15872,c5,c234,1
15873,c234,c234,0
15874,c1,c234,2
15875,c234,c1,0
15876,c234,c234,1
15877,c1,c1,3
15878,c234,c1,4
15879,c234,c1,4
15880,c234,c5,3
15881,c5,c234,2
15882,c234,c5,3
15883,c234,c1,0
15884,c5,c234,0
15885,c1,c1,3
15886,c234,c5,4
15887,c234,c5,1
15888,c1,c1,4
15889,c5,c5,3
15890,c5,c5,0
15891,c5,c234,2
15892,c1,c234,2
15893,c1,c1,0
15894,c5,c5,2
15895,c234,c234,1
15896,c1,c1,4
15897,c5,c5,4
15898,c5,c5,3
15899,c1,c234,3
15900,c234,c1,2
15901,c234,c1,4
15902,c234,c5,1
15903,c1,c1,3
15904,c234,c1,4
15905,c234,c1,2
15906,c5,c1,1
15907,c5,c1,4
15908,c234,c234,0
15909,c234,c5,2
15910,c5,c234,2
15911,c1,c234,1
15912,c234,c234,1
15913,c234,c234,2
15914,c234,c5,4
15915,c1,c1,2
15916,c5,c5,1
15917,c5,c234,3
15918,c234,c5,1
15919,c234,c1,2
15920,c234,c5,4
15921,c234,c1,2
15922,c1,c1,0
15923,c1,c5,1
15924,c5,c5,2
15925,c5,c5,0
15926,c234,c1,2
15927,c5,c5,1
15928,c5,c1,2
15929,c1,c5,0
15930,c5,c5,1
15931,c5,c5,0
15932,c234,c1,0
15933,c1,c1,2
15934,c234,c5,0
15935,c1,c1,3
15936,c1,c234,3
15937,c234,c5,4
15938,c234,c5,2
15939,c1,c1,2
15940,c234,c234,1
15941,c1,c5,2
15942,c5,c1,0
15943,c234,c5,3
15944,c234,c1,3
15945,c1,c5,3
15946,c234,c234,2
15947,c234,c5,3
15948,c5,c5,3
15949,c234,c234,4
15950,c5,c5,3
15951,c5,c1,2
15952,c234,c5,3
15953,c234,c1,4
15954,c234,c1,0
15955,c1,c234,3
15956,c234,c234,2
15957,c234,c234,1
15958,c5,c1,3
15959,c234,c234,2
15960,c234,c234,4
15961,c5,c5,4
15962,c234,c1,3
15963,c1,c234,3
15964,c5,c234,1
15965,c5,c1,4
15966,c5,c5,2
15967,c1,c1,4
15968,c234,c5,4
15969,c1,c234,4
15970,c5,c234,1
15971,c5,c5,0
15972,c1,c1,0
15973,c1,c1,1
15974,c234,c5,3
15975,c5,c234,3
15976,c5,c234,0
15977,c1,c5,1
15978,c234,c234,2
15979,c234,c1,4
15980,c1,c1,2
15981,c1,c5,2
15982,c234,c1,2
15983,c5,c1,0
15984,c1,c1,2
15985,c1,c1,2
15986,c234,c1,1
15987,c5,c5,1
15988,c1,c234,1
15989,c234,c234,3
15990,c234,c1,4
15991,c234,c5,4
15992,c5,c1,1
15993,c5,c5,3
15994,c1,c1,1
15995,c1,c1,3
15996,c5,c5,4
15997,c234,c1,2
15998,c234,c5,1
15999,c5,c1,4
16000,c1,c5,0
16001,c1,c1,0
16002,c5,c1,2
16003,c234,c1,4
16004,c5,c5,4
16005,c1,c1,3
16006,c234,c234,4
16007,c5,c5,2
16008,c234,c234,2
16009,c1,c1,2
16010,c5,c5,0
16011,c1,c234,3
16012,c1,c1,0
16013,c234,c234,1
16014,c5,c5,4
16015,c234,c1,0
16016,c1,c234,3
16017,c1,c1,0
16018,c1,c234,0
16019,c234,c234,3
16020,c234,c234,2
16021,c1,c1,4
16022,c1,c5,1
16023,c5,c234,0
16024,c1,c1,4
16025,c234,c234,2
16026,c234,c234,4
16027,c234,c1,2
16028,c234,c5,3
16029,c5,c234,3
16030,c5,c5,0
16031,c5,c234,2
16032,c5,c5,2
16033,c5,c5,1
16034,c1,c1,2
16035,c1,c234,3
16036,c5,c5,4
16037,c5,c234,3
16038,c5,c5,1
16039,c5,c5,0
16040,c1,c1,3
16041,c1,c234,1
16042,c1,c1,0
16043,c234,c1,0
16044,c5,c5,1
16045,c234,c1,4
16046,c5,c5,1
16047,c1,c1,3
16048,c234,c234,2
16049,c1,c234,0
16050,c234,c1,2
16051,c5,c5,0
16052,c234,c5,2
16053,c234,c234,4
16054,c234,c1,4
16055,c234,c234,0
16056,c234,c1,2
16057,c5,c234,3
16058,c5,c5,2
16059,c5,c5,2
16060,c5,c1,2
16061,c234,c1,2
16062,c5,c1,3
16063,c234,c5,4
16064,c234,c1,1
16065,c1,c1,2
16066,c1,c5,4
16067,c1,c1,4
16068,c5,c5,3
16069,c1,c5,0
16070,c5,c234,1
16071,c5,c234,4
16072,c5,c234,3
16073,c234,c234,3
16074,c234,c5,0
16075,c1,c1,2
16076,c1,c5,4
16077,c234,c1,4
16078,c234,c234,2
16079,c5,c5,2
16080,c1,c234,3
16081,c5,c5,2
16082,c234,c1,0
16083,c1,c234,0
16084,c1,c234,4
16085,c1,c5,2
16086,c1,c1,4
16087,c234,c1,2
16088,c1,c1,0
16089,c1,c1,0
16090,c234,c1,2
16091,c234,c234,3
16092,c5,c5,2
16093,c1,c1,2
16094,c1,c234,4
16095,c234,c234,3
16096,c234,c5,4
16097,c5,c5,3
16098,c234,c234,4
16099,c5,c5,2
16100,c5,c5,3
16101,c5,c5,4
16102,c1,c1,1
16103,c1,c1,3
16104,c1,c1,1
16105,c5,c5,3
16106,c1,c1,2
16107,c234,c5,1
16108,c1,c5,0
16109,c5,c5,3
16110,c234,c5,1
16111,c234,c5,0
16112,c234,c5,2
16113,c5,c5,1
16114,c5,c5,4
16115,c5,c234,0
16116,c1,c234,2
16117,c234,c1,2
16118,c1,c1,4
16119,c5,c1,2
16120,c1,c1,4
16121,c5,c5,1
16122,c234,c1,1
16123,c234,c234,3
16124,c1,c1,0
16125,c1,c234,1
16126,c5,c5,4
16127,c1,c1,4
16128,c234,c234,0
16129,c5,c234,3
16130,c234,c234,4
16131,c5,c234,3
16132,c5,c234,0
16133,c234,c234,3
16134,c1,c234,3
16135,c1,c5,4
16136,c5,c1,3
16137,c1,c234,2
16138,c234,c234,2
16139,c5,c5,2
16140,c234,c5,0
16141,c1,c234,0
16142,c234,c5,0
16143,c5,c1,3
16144,c234,c1,4
16145,c5,c5,3
16146,c5,c5,4
16147,c234,c234,0
16148,c5,c1,4
16149,c5,c234,3
16150,c234,c1,1
16151,c234,c1,0
16152,c1,c1,0
16153,c234,c5,0
16154,c1,c5,0
16155,c234,c5,0
16156,c5,c5,0
16157,c234,c5,0
16158,c5,c5,3
16159,c5,c1,0
16160,c234,c234,2
16161,c5,c234,0
16162,c234,c234,3
16163,c234,c5,1
16164,c5,c5,4
16165,c234,c1,3
16166,c234,c5,4
16167,c1,c1,1
16168,c5,c234,2
16169,c5,c5,3
16170,c234,c234,2
16171,c234,c1,2
16172,c5,c234,0
16173,c1,c1,2
16174,c5,c234,1
16175,c1,c1,4
16176,c234,c1,0
16177,c1,c1,3
16178,c234,c1,4
16179,c1,c234,0
16180,c5,c5,0
16181,c5,c5,1
16182,c234,c5,2
16183,c234,c1,4
16184,c5,c5,0
16185,c234,c1,0
16186,c5,c234,3
16187,c5,c1,0
16188,c234,c1,4
16189,c1,c234,3
16190,c5,c5,4
16191,c1,c5,4
16192,c1,c1,0
16193,c5,c1,1
16194,c234,c5,0
16195,c1,c5,0
16196,c234,c5,2
16197,c5,c234,0
16198,c1,c1,4
16199,c1,c1,1
16200,c5,c1,2
16201,c234,c1,0
16202,c1,c234,1
16203,c234,c1,4
16204,c5,c1,2
16205,c1,c234,3
16206,c1,c5,0
16207,c1,c1,0
16208,c5,c5,3
16209,c234,c234,1
16210,c5,c5,3
16211,c5,c1,4
16212,c234,c1,4
16213,c5,c5,3
16214,c234,c1,0
16215,c1,c1,3
16216,c1,c5,0
16217,c5,c1,3
16218,c234,c234,2
16219,c1,c5,0
16220,c234,c1,3
16221,c5,c234,4
16222,c5,c5,4
16223,c234,c5,3
16224,c234,c5,2
16225,c1,c1,2
16226,c1,c1,2
16227,c234,c234,3
16228,c5,c5,4
16229,c234,c234,4
16230,c1,c1,1
16231,c1,c234,4
16232,c5,c234,1
16233,c5,c5,0
16234,c234,c234,2
16235,c5,c234,1
16236,c5,c5,3
16237,c5,c5,3
16238,c1,c234,1
16239,c234,c234,1
16240,c1,c1,1
16241,c1,c1,2
16242,c234,c1,1
16243,c234,c234,0
16244,c1,c1,4
16245,c5,c5,4
16246,c234,c234,0
16247,c234,c1,0
16248,c5,c234,4
16249,c1,c5,4
16250,c234,c234,1
16251,c234,c5,1
16252,c5,c5,4
