row_id,clarity,n_tokens
16535,c1,178
16536,c234,1574
16537,c1,478
16538,c1,186
16539,c234,134
16540,c234,868
16541,c1,158
16542,c234,670
16543,c1,182
16544,c234,112
16545,c1,609
16546,c5,31
16547,c1,414
16548,c234,272
16549,c5,144
16550,c5,228
16551,c234,888
16552,c1,335
16553,c5,6
16554,c1,415
16555,c1,125
16556,c234,477
16557,c1,2245
16558,c1,661
16559,c1,267
16560,c5,177
16561,c234,258
16562,c1,287
16563,c5,377
16564,c1,162
16565,c1,914
16566,c234,415
16567,c234,100
16568,c1,153
16569,c5,106
16570,c1,205
16571,c234,400
16572,c234,230
16573,c1,1303
16574,c5,365
16575,c1,870
16576,c5,59
16577,c5,736
16578,c234,58
16579,c1,642
16580,c234,64
16581,c5,126
16582,c1,560
16583,c1,307
16584,c234,715
16585,c234,704
16586,c5,143
16587,c234,622
16588,c234,209
16589,c5,222
16590,c234,612
16591,c234,472
16592,c5,54
16593,c5,604
16594,c234,622
16595,c1,200
16596,c5,323
16597,c234,739
16598,c234,547
16599,c234,554
16600,c234,225
16601,c5,132
16602,c1,84
16603,c234,322
16604,c5,45
16605,c1,116
16606,c5,59
16607,c1,763
16608,c1,135
16609,c5,146
16610,c5,1707
16611,c5,833
16612,c1,186
16613,c5,380
16614,c5,863
16615,c5,210
16616,c5,500
16617,c234,93
16618,c234,562
16619,c1,829
16620,c234,1150
16621,c234,60
16622,c1,10
16623,c234,338
16624,c234,529
16625,c1,206
16626,c1,360
16627,c1,258
16628,c1,1117
16629,c5,1664
16630,c234,84
16631,c234,116
16632,c234,272
16633,c5,380
16634,c234,1501
16635,c1,75
16636,c234,712
16637,c234,553
16638,c234,94
16639,c5,83
16640,c234,51
16641,c1,130
16642,c1,146
16643,c5,258
16644,c1,256
16645,c1,622
16646,c5,725
16647,c234,211
16648,c234,643
16649,c234,599
16650,c234,72
16651,c234,1686
16652,c234,281
16653,c5,1145
16654,c5,429
16655,c234,21
16656,c1,306
16657,c5,88
16658,c1,132
16659,c5,103
16660,c5,45
16661,c1,430
16662,c234,229
16663,c5,324
16664,c234,329
16665,c5,755
16666,c5,208
16667,c234,350
16668,c1,1121
16669,c5,393
16670,c5,16
16671,c1,214
16672,c1,622
16673,c234,267
16674,c1,170
16675,c5,199
16676,c234,356
16677,c1,243
16678,c1,287
16679,c1,698
16680,c5,545
16681,c1,549
16682,c5,32
16683,c1,406
16684,c234,88
16685,c234,269
16686,c234,258
16687,c1,58
16688,c5,640
16689,c5,1773
16690,c1,94
16691,c1,909
16692,c5,614
16693,c1,112
16694,c234,191
16695,c234,707
16696,c234,456
16697,c5,296
16698,c5,144
16699,c234,618
16700,c5,597
16701,c1,358
16702,c234,202
16703,c5,132
16704,c5,159
16705,c234,1217
16706,c5,141
16707,c5,358
16708,c234,620
16709,c5,218
16710,c234,226
16711,c1,415
16712,c5,11
16713,c5,32
16714,c1,428
16715,c234,127
16716,c234,276
16717,c234,344
16718,c234,304
16719,c1,1044
16720,c234,40
16721,c1,456
16722,c234,37
16723,c234,123
16724,c234,188
16725,c234,140
16726,c5,716
16727,c1,262
16728,c5,593
16729,c234,110
16730,c5,201
16731,c5,288
16732,c234,220
16733,c1,242
16734,c1,73
16735,c5,15
16736,c234,90
16737,c1,103
16738,c5,508
16739,c5,520
16740,c1,181
16741,c234,361
16742,c5,121
16743,c5,570
16744,c1,566
16745,c234,37
16746,c1,92
16747,c5,138
16748,c234,458
16749,c5,381
16750,c1,211
16751,c234,101
16752,c5,98
16753,c5,1003
16754,c234,85
16755,c1,54
16756,c234,61
16757,c1,413
16758,c5,244
16759,c234,1799
16760,c234,495
16761,c1,1445
16762,c1,60
16763,c1,497
16764,c1,499
16765,c5,180
16766,c234,227
16767,c5,124
16768,c1,617
16769,c234,276
16770,c234,349
16771,c5,123
16772,c1,498
16773,c1,38
16774,c234,253
16775,c5,378
16776,c234,299
16777,c5,306
16778,c1,1024
16779,c234,611
16780,c234,99
16781,c5,84
16782,c1,204
16783,c234,106
16784,c234,475
16785,c5,50
16786,c5,238
16787,c234,161
16788,c234,213
16789,c5,44
16790,c234,74
16791,c1,241
16792,c1,207
16793,c5,558
16794,c234,1112
16795,c1,1238
16796,c5,268
16797,c234,1651
16798,c5,234
16799,c234,261
16800,c5,1292
16801,c1,142
16802,c5,90
16803,c5,281
16804,c5,606
16805,c234,1241
16806,c5,149
16807,c5,53
16808,c1,428
16809,c234,365
16810,c5,263
16811,c1,599
16812,c1,897
16813,c1,395
16814,c234,51
16815,c234,853
16816,c5,262
16817,c5,733
16818,c5,73
16819,c234,279
16820,c234,171
16821,c1,28
16822,c5,284
16823,c5,151
16824,c1,136
16825,c5,156
16826,c1,318
16827,c5,457
16828,c1,496
16829,c234,259
16830,c5,97
16831,c5,507
16832,c1,334
16833,c1,591
16834,c5,174
16835,c5,60
16836,c1,323
16837,c234,349
16838,c1,515
16839,c234,37
16840,c234,343
16841,c234,85
16842,c1,158
16843,c1,773
16844,c5,108
16845,c5,241
16846,c1,104
16847,c1,543
16848,c234,438
16849,c1,210
16850,c234,719
16851,c1,599
16852,c5,80
16853,c234,136
16854,c1,330
16855,c234,43
16856,c234,28
16857,c234,219
16858,c1,235
16859,c5,511
16860,c234,363
16861,c5,148
16862,c5,14
16863,c234,162
16864,c5,164
16865,c234,847
16866,c1,194
16867,c234,95
16868,c234,54
16869,c1,305
16870,c5,258
16871,c5,107
16872,c234,39
16873,c1,1766
16874,c234,426
16875,c1,135
16876,c5,160
16877,c1,450
16878,c234,263
16879,c5,382
16880,c1,658
16881,c234,184
16882,c5,278
16883,c5,160
16884,c1,606
16885,c234,384
16886,c1,146
16887,c5,604
16888,c5,449
16889,c234,196
16890,c1,130
16891,c1,882
16892,c1,2354
16893,c234,236
16894,c234,339
16895,c234,172
16896,c5,731
16897,c5,182
16898,c5,119
16899,c1,252
16900,c5,615
16901,c1,264
16902,c234,10
16903,c234,427
16904,c234,1044
16905,c234,420
16906,c5,1194
16907,c5,79
16908,c1,152
16909,c5,415
16910,c5,188
16911,c1,419
16912,c234,119
16913,c1,209
16914,c234,783
16915,c234,373
16916,c1,91
16917,c5,229
16918,c234,129
16919,c234,424
16920,c234,101
16921,c5,48
16922,c5,221
16923,c234,249
16924,c5,267
16925,c234,45
16926,c1,68
16927,c234,421
16928,c1,48
16929,c234,273
16930,c234,1494
16931,c5,174
16932,c1,178
16933,c1,455
16934,c1,77
16935,c1,539
16936,c5,41
16937,c234,659
16938,c234,185
16939,c1,1197
16940,c234,1734
16941,c5,416
16942,c1,86
16943,c1,348
16944,c5,568
16945,c234,448
16946,c1,77
16947,c1,30
16948,c1,73
16949,c5,543
16950,c5,175
16951,c234,152
16952,c234,82
16953,c5,109
16954,c5,465
16955,c234,581
16956,c5,445
16957,c5,166
16958,c234,254
16959,c1,430
16960,c234,302
16961,c1,323
16962,c234,136
16963,c1,257
16964,c234,98
16965,c1,36
16966,c5,230
16967,c234,385
16968,c5,53
16969,c5,96
16970,c5,416
16971,c234,1368
16972,c234,250
16973,c5,105
16974,c5,876
16975,c1,198
16976,c5,383
16977,c234,951
16978,c1,134
16979,c5,1445
16980,c5,191
16981,c5,183
16982,c5,31
16983,c5,148
16984,c5,400
16985,c5,128
16986,c1,529
16987,c5,122
16988,c234,197
16989,c234,614
16990,c5,445
16991,c1,222
16992,c234,144
16993,c234,211
16994,c5,40
16995,c5,646
16996,c5,66
16997,c5,458
16998,c234,188
16999,c234,580
17000,c1,501
17001,c1,378
17002,c5,124
17003,c1,1173
17004,c1,408
17005,c5,59
17006,c5,2513
17007,c5,281
17008,c5,438
17009,c234,154
17010,c5,51
17011,c1,343
17012,c5,371
17013,c234,390
17014,c5,229
17015,c5,91
17016,c1,32
17017,c234,131
17018,c1,322
17019,c5,366
17020,c5,169
17021,c5,300
17022,c234,330
17023,c1,102
17024,c234,240
17025,c1,340
17026,c234,360
17027,c1,33
17028,c5,643
17029,c5,45
17030,c1,1116
17031,c1,369
17032,c234,422
17033,c1,227
17034,c234,1386
17035,c234,78
17036,c5,440
17037,c1,2637
17038,c1,302
17039,c234,610
17040,c234,70
17041,c1,95
17042,c1,119
17043,c1,43
17044,c5,46
17045,c1,425
17046,c1,1053
17047,c5,19
17048,c234,405
17049,c5,105
17050,c1,40
17051,c5,930
17052,c1,608
17053,c234,863
17054,c1,82
17055,c1,45
17056,c5,237
17057,c1,223
17058,c5,210
17059,c5,104
17060,c1,359
17061,c234,325
17062,c5,39
17063,c234,501
17064,c1,165
17065,c5,73
17066,c1,1566
17067,c5,195
17068,c1,338
17069,c234,313
17070,c234,262
17071,c5,119
17072,c5,357
17073,c5,197
17074,c1,431
17075,c1,101
17076,c5,166
17077,c234,387
17078,c234,87
17079,c234,14
17080,c5,273
17081,c1,244
17082,c234,260
17083,c234,141
17084,c1,325
17085,c5,69
17086,c234,1053
17087,c5,267
17088,c234,946
17089,c5,14
17090,c234,46
17091,c5,377
17092,c5,75
17093,c5,272
17094,c5,311
17095,c1,43
17096,c5,102
17097,c1,198
17098,c1,1188
17099,c234,456
17100,c5,1203
17101,c1,321
17102,c234,407
17103,c1,142
17104,c234,480
17105,c1,171
17106,c1,145
17107,c5,309
17108,c234,52
17109,c5,123
17110,c234,1149
17111,c1,847
17112,c5,393
17113,c5,49
17114,c234,908
17115,c1,8
17116,c234,440
17117,c1,611
17118,c1,98
17119,c1,829
17120,c234,168
17121,c5,109
17122,c234,85
17123,c234,389
17124,c1,440
17125,c234,277
17126,c1,236
17127,c234,76
17128,c234,617
17129,c1,108
17130,c5,91
17131,c234,203
17132,c234,160
17133,c1,362
17134,c1,543
17135,c1,51
17136,c1,101
17137,c5,479
17138,c5,100
17139,c234,131
17140,c5,92
17141,c234,580
17142,c234,578
17143,c5,192
17144,c234,498
17145,c234,1658
17146,c234,120
17147,c234,206
17148,c5,554
17149,c1,245
17150,c234,204
17151,c1,256
17152,c1,402
17153,c5,514
17154,c5,238
17155,c5,449
17156,c5,1724
17157,c234,290
17158,c234,600
17159,c1,606
17160,c1,492
17161,c1,149
17162,c5,80
17163,c5,126
17164,c234,61
17165,c234,278
17166,c234,279
17167,c234,674
17168,c1,608
17169,c5,456
17170,c234,625
17171,c1,38
17172,c1,123
17173,c1,26
17174,c234,278
17175,c234,228
17176,c5,216
17177,c5,788
17178,c1,1730
17179,c234,710
17180,c1,232
17181,c5,281
17182,c234,248
17183,c234,10
17184,c5,48
17185,c1,126
17186,c5,643
17187,c1,33
17188,c5,308
17189,c5,20
17190,c1,105
17191,c234,1798
17192,c234,76
17193,c5,35
17194,c234,419
17195,c234,718
17196,c234,522
17197,c5,69
17198,c1,376
17199,c234,449
17200,c5,85
17201,c234,714
17202,c234,209
17203,c234,595
17204,c5,60
17205,c1,321
17206,c1,663
17207,c234,77
17208,c234,389
17209,c234,1149
17210,c5,89
17211,c234,674
17212,c5,289
17213,c234,319
17214,c5,446
17215,c5,238
17216,c1,45
17217,c5,1235
17218,c234,415
17219,c5,824
17220,c1,354
17221,c234,158
17222,c5,141
17223,c5,349
17224,c234,42
17225,c234,489
17226,c5,630
17227,c1,99
17228,c234,575
17229,c5,424
17230,c234,180
17231,c234,438
17232,c234,173
17233,c5,123
17234,c5,39
17235,c5,401
17236,c234,31
17237,c5,203
17238,c1,326
17239,c234,641
17240,c5,67
17241,c234,359
17242,c234,361
17243,c1,655
17244,c234,166
17245,c234,265
17246,c5,113
17247,c5,430
17248,c5,88
17249,c5,731
17250,c5,49
17251,c234,131
17252,c5,550
17253,c5,196
17254,c1,144
17255,c5,640
17256,c5,90
17257,c234,460
17258,c5,794
17259,c1,240
17260,c1,155
17261,c5,224
17262,c5,129
17263,c5,441
17264,c5,637
17265,c234,162
17266,c5,230
17267,c1,384
17268,c1,572
17269,c1,820
17270,c5,167
17271,c1,195
17272,c1,174
17273,c1,1208
17274,c234,166
17275,c234,643
17276,c5,161
17277,c5,196
17278,c5,491
17279,c234,753
17280,c1,341
17281,c234,589
17282,c5,264
17283,c1,776
17284,c1,246
17285,c1,193
17286,c1,131
17287,c1,157
17288,c234,551
17289,c1,603
17290,c1,554
17291,c5,1109
17292,c234,868
17293,c5,787
17294,c5,256
17295,c5,382
17296,c234,847
17297,c1,822
17298,c234,628
17299,c1,177
17300,c5,366
17301,c1,154
17302,c234,122
17303,c5,196
17304,c5,133
17305,c5,523
17306,c5,175
17307,c234,100
17308,c1,64
17309,c1,121
17310,c234,859
17311,c1,91
17312,c1,89
17313,c1,390
17314,c1,177
17315,c5,392
17316,c234,728
17317,c5,382
17318,c1,313
17319,c5,276
17320,c5,1278
17321,c234,347
17322,c234,541
17323,c234,529
17324,c5,243
17325,c1,540
17326,c5,79
17327,c234,479
17328,c5,247
17329,c1,353
17330,c234,174
17331,c234,250
17332,c5,309
17333,c5,37
17334,c5,277
17335,c1,1000
17336,c5,149
17337,c1,353
17338,c1,195
17339,c5,459
17340,c5,222
17341,c5,103
17342,c5,205
17343,c5,101
17344,c5,202
17345,c1,364
17346,c5,914
17347,c1,111
17348,c5,204
17349,c234,106
17350,c5,130
17351,c1,219
17352,c1,117
17353,c5,599
17354,c234,263
17355,c5,681
17356,c234,172
17357,c234,476
17358,c1,263
17359,c5,176
17360,c1,213
17361,c5,306
17362,c5,82
17363,c234,211
17364,c1,323
17365,c5,257
17366,c234,75
17367,c234,1612
17368,c1,503
17369,c1,2488
17370,c234,343
17371,c5,761
17372,c234,261
17373,c234,30
17374,c5,56
17375,c5,847
17376,c234,164
17377,c5,109
17378,c234,70
17379,c234,131
17380,c234,634
17381,c234,12
17382,c1,311
17383,c234,1053
17384,c1,827
17385,c5,135
17386,c5,853
17387,c234,13
17388,c234,107
17389,c5,401
17390,c5,177
17391,c234,472
17392,c1,185
17393,c1,210
17394,c5,161
17395,c1,461
17396,c5,872
17397,c5,842
17398,c234,149
17399,c5,319
17400,c5,390
17401,c1,636
17402,c1,546
17403,c1,295
17404,c1,433
17405,c1,120
17406,c234,308
17407,c1,81
17408,c234,308
17409,c234,147
17410,c234,996
17411,c5,373
17412,c234,451
17413,c234,348
17414,c5,519
17415,c234,197
17416,c234,163
17417,c1,46
17418,c234,329
17419,c234,726
17420,c1,74
17421,c234,292
17422,c5,182
17423,c1,78
17424,c234,750
17425,c1,674
17426,c234,1470
17427,c1,264
17428,c5,603
17429,c1,215
17430,c1,177
17431,c234,211
17432,c234,245
17433,c1,558
17434,c1,228
17435,c1,193
17436,c234,415
17437,c234,939
17438,c234,341
17439,c234,410
17440,c234,123
17441,c1,1294
17442,c1,167
17443,c5,217
17444,c234,1170
17445,c1,1003
17446,c234,413
17447,c234,443
17448,c1,136
17449,c5,71
17450,c1,501
17451,c1,175
17452,c234,416
17453,c5,70
17454,c5,325
17455,c234,245
17456,c5,28
17457,c5,251
17458,c5,1284
17459,c234,717
17460,c5,108
17461,c5,112
17462,c234,842
17463,c5,1509
17464,c1,239
17465,c234,632
17466,c234,181
17467,c234,125
17468,c5,374
17469,c1,279
17470,c234,249
17471,c1,223
17472,c1,350
17473,c5,74
17474,c1,419
17475,c1,496
17476,c234,457
17477,c234,309
17478,c5,217
17479,c1,31
17480,c1,374
17481,c1,134
17482,c5,1057
17483,c5,78
17484,c234,661
17485,c1,614
17486,c5,113
17487,c1,69
17488,c234,693
17489,c1,80
17490,c5,354
17491,c234,110
17492,c1,1238
17493,c5,187
17494,c1,644
17495,c1,283
17496,c234,329
17497,c234,281
17498,c1,270
17499,c1,92
17500,c5,131
17501,c234,426
17502,c1,132
17503,c5,185
17504,c1,144
17505,c5,1540
17506,c5,112
17507,c234,165
17508,c234,131
17509,c234,1507
17510,c234,63
17511,c1,803
17512,c234,134
17513,c5,651
17514,c234,732
17515,c5,329
17516,c5,179
17517,c1,595
17518,c234,538
17519,c234,219
17520,c5,29
17521,c5,619
17522,c234,748
17523,c1,40
17524,c5,483
17525,c1,534
17526,c5,60
17527,c1,96
17528,c5,67
17529,c5,407
17530,c234,478
17531,c1,138
17532,c234,131
17533,c1,1077
17534,c1,430
17535,c1,348
17536,c5,137
17537,c5,155
17538,c234,311
17539,c5,212
17540,c234,1602
17541,c234,627
17542,c5,313
17543,c234,676
17544,c1,507
17545,c234,337
17546,c5,241
17547,c5,37
17548,c5,173
17549,c234,336
17550,c234,236
17551,c5,357
17552,c5,355
17553,c234,749
17554,c1,686
17555,c1,62
17556,c234,418
17557,c5,675
17558,c1,78
17559,c234,172
17560,c5,338
17561,c5,143
17562,c1,496
17563,c5,385
17564,c5,233
17565,c1,275
17566,c1,457
17567,c1,35
17568,c234,281
17569,c234,335
17570,c5,106
17571,c5,152
17572,c1,78
17573,c5,609
17574,c5,279
17575,c5,570
17576,c1,35
17577,c5,272
17578,c1,55
17579,c5,701
17580,c234,304
17581,c1,910
17582,c234,862
17583,c234,94
17584,c234,533
17585,c1,338
17586,c234,720
17587,c1,415
17588,c5,171
17589,c1,657
17590,c234,480
17591,c1,315
17592,c5,2211
17593,c5,48
17594,c1,377
17595,c5,74
17596,c234,1066
17597,c1,116
17598,c1,259
17599,c5,409
17600,c5,60
17601,c1,416
17602,c234,458
17603,c234,186
17604,c234,433
17605,c234,170
17606,c234,558
17607,c234,2050
17608,c1,82
17609,c234,73
17610,c1,60
17611,c5,39
17612,c1,691
17613,c234,128
17614,c5,69
17615,c234,1259
17616,c234,252
17617,c1,155
17618,c234,113
17619,c234,463
17620,c5,224
17621,c234,205
17622,c1,909
17623,c1,983
17624,c5,225
17625,c5,34
17626,c234,57
17627,c5,11
17628,c5,570
17629,c234,392
17630,c234,566
17631,c5,60
17632,c1,439
17633,c5,358
17634,c5,38
17635,c1,508
17636,c1,55
17637,c5,67
17638,c1,66
17639,c1,176
17640,c234,614
17641,c5,724
17642,c1,176
17643,c1,141
17644,c1,688
17645,c1,226
17646,c5,323
17647,c234,126
17648,c1,647
17649,c5,152
17650,c1,412
17651,c5,162
17652,c1,564
17653,c1,596
17654,c1,399
17655,c234,1029
17656,c234,542
17657,c1,608
17658,c1,446
17659,c5,171
17660,c5,902
17661,c1,150
17662,c5,162
17663,c1,138
17664,c1,259
17665,c234,79
17666,c5,648
17667,c5,410
17668,c5,217
17669,c234,337
17670,c234,542
17671,c234,489
17672,c1,175
17673,c1,821
17674,c234,234
17675,c1,315
17676,c234,290
17677,c1,182
17678,c5,192
17679,c234,257
17680,c1,181
17681,c5,450
17682,c234,2761
17683,c1,667
17684,c234,77
17685,c234,699
17686,c5,117
17687,c5,130
17688,c5,360
17689,c5,553
17690,c234,630
17691,c1,107
17692,c234,57
17693,c1,166
17694,c234,1038
17695,c234,244
17696,c1,302
17697,c234,112
17698,c1,701
17699,c5,1516
17700,c5,45
17701,c234,344
17702,c234,2206
17703,c5,947
17704,c1,401
17705,c1,1209
17706,c234,571
17707,c234,132
17708,c234,153
17709,c5,344
17710,c1,162
17711,c1,243
17712,c234,121
17713,c1,492
17714,c234,508
17715,c1,45
17716,c5,311
17717,c234,212
17718,c1,306
17719,c1,231
17720,c5,389
17721,c234,496
17722,c234,55
17723,c234,291
17724,c5,120
17725,c5,15
17726,c234,164
17727,c5,306
17728,c234,665
17729,c1,913
17730,c5,679
17731,c234,393
17732,c234,1674
17733,c1,332
17734,c1,395
17735,c234,117
17736,c1,822
17737,c5,133
17738,c5,432
17739,c1,458
17740,c234,588
17741,c1,452
17742,c5,879
17743,c1,248
17744,c5,872
17745,c5,430
17746,c5,1776
17747,c234,340
17748,c1,717
17749,c234,430
17750,c1,809
17751,c5,199
17752,c5,22
17753,c1,200
17754,c234,184
17755,c5,340
17756,c5,44
17757,c234,10
17758,c1,539
17759,c234,56
17760,c5,132
17761,c234,481
17762,c1,736
17763,c1,12
17764,c5,894
17765,c234,233
17766,c1,216
17767,c5,261
17768,c234,203
17769,c234,422
17770,c234,1255
17771,c234,1071
17772,c5,196
17773,c5,335
17774,c5,113
17775,c5,421
17776,c234,1455
17777,c234,221
17778,c234,343
17779,c234,389
17780,c5,300
17781,c234,113
17782,c1,496
17783,c1,33
17784,c234,251
17785,c1,266
17786,c5,85
17787,c1,219
17788,c234,288
17789,c234,121
17790,c1,215
17791,c234,229
17792,c5,253
17793,c234,222
17794,c1,443
17795,c234,1423
17796,c5,252
17797,c5,323
17798,c1,140
17799,c5,188
17800,c234,59
17801,c5,43
17802,c5,326
17803,c1,605
17804,c1,341
17805,c5,143
17806,c5,503
17807,c234,625
17808,c234,207
17809,c5,439
17810,c5,46
17811,c5,125
17812,c5,349
17813,c234,689
17814,c5,1081
17815,c1,91
17816,c5,72
17817,c234,534
17818,c234,600
17819,c234,264
17820,c5,433
17821,c1,363
17822,c234,776
17823,c5,838
17824,c5,112
17825,c234,745
17826,c5,447
17827,c1,98
17828,c1,777
17829,c1,290
17830,c234,584
17831,c5,540
17832,c1,335
17833,c5,88
17834,c1,59
17835,c1,26
17836,c1,217
17837,c1,93
17838,c5,129
17839,c234,424
17840,c234,375
17841,c5,266
17842,c234,131
17843,c1,77
17844,c234,213
17845,c234,337
17846,c1,816
17847,c1,352
17848,c5,317
17849,c5,296
17850,c1,198
17851,c5,38
17852,c234,1114
17853,c1,399
17854,c1,122
17855,c234,671
17856,c1,158
17857,c5,410
17858,c1,672
17859,c1,455
17860,c5,149
17861,c5,115
17862,c1,425
17863,c234,502
17864,c234,309
17865,c5,599
17866,c234,228
17867,c234,527
17868,c5,151
17869,c234,47
17870,c5,175
17871,c1,589
17872,c234,180
17873,c5,633
17874,c5,335
17875,c1,123
17876,c5,80
17877,c1,788
17878,c5,343
17879,c5,428
17880,c5,230
17881,c234,242
17882,c1,242
17883,c5,79
17884,c234,568
17885,c234,61
17886,c5,148
17887,c5,931
17888,c234,409
17889,c5,489
17890,c5,63
17891,c5,397
17892,c5,137
17893,c1,653
17894,c234,656
17895,c234,210
17896,c1,622
17897,c234,37
17898,c1,257
17899,c5,516
17900,c5,668
17901,c5,73
17902,c234,76
17903,c5,564
17904,c234,622
17905,c234,219
17906,c1,130
17907,c1,414
17908,c5,1372
17909,c234,429
17910,c234,149
17911,c1,590
17912,c1,30
17913,c5,1257
17914,c234,1061
17915,c5,436
17916,c234,87
17917,c1,144
17918,c5,572
17919,c5,129
17920,c5,67
17921,c1,327
17922,c234,52
17923,c5,70
17924,c234,892
17925,c1,528
17926,c5,110
17927,c234,268
17928,c234,406
17929,c5,175
17930,c5,961
17931,c5,203
17932,c5,145
17933,c234,729
17934,c234,658
17935,c1,232
17936,c234,205
17937,c234,578
17938,c5,408
17939,c1,158
17940,c234,451
17941,c5,286
17942,c1,63
17943,c234,555
17944,c5,101
17945,c5,76
17946,c234,101
17947,c1,73
17948,c5,141
17949,c1,153
17950,c1,245
17951,c1,52
17952,c234,474
17953,c1,858
17954,c1,55
17955,c1,376
17956,c5,283
17957,c234,241
17958,c5,145
17959,c1,428
17960,c234,299
17961,c1,72
17962,c1,193
17963,c234,679
17964,c234,643
17965,c234,217
17966,c234,238
17967,c1,81
17968,c1,225
17969,c5,142
17970,c234,1013
17971,c5,47
17972,c234,659
17973,c234,238
17974,c234,203
17975,c1,574
17976,c234,177
17977,c234,255
17978,c234,586
17979,c1,197
17980,c5,219
17981,c234,568
17982,c1,78
17983,c1,608
17984,c234,688
17985,c1,269
17986,c5,283
17987,c5,510
17988,c1,829
17989,c5,334
17990,c1,210
17991,c234,131
17992,c234,415
17993,c5,1307
17994,c1,1294
17995,c234,473
17996,c1,70
17997,c234,260
17998,c1,325
17999,c1,470
18000,c234,40
18001,c5,299
18002,c5,46
18003,c1,282
18004,c1,581
18005,c5,323
18006,c1,518
18007,c234,193
18008,c234,414
18009,c5,504
18010,c234,491
18011,c1,302
18012,c1,84
18013,c1,35
18014,c5,803
18015,c234,869
18016,c1,875
18017,c5,339
18018,c1,65
18019,c1,164
18020,c1,431
18021,c234,93
18022,c1,637
18023,c5,305
18024,c5,306
18025,c234,79
18026,c234,14
18027,c1,26
18028,c5,36
18029,c5,55
18030,c5,500
18031,c1,446
18032,c1,67
18033,c5,404
18034,c1,354
18035,c1,620
18036,c5,494
18037,c5,265
18038,c1,1315
18039,c1,182
18040,c5,161
18041,c234,1042
18042,c1,46
18043,c234,682
18044,c5,764
18045,c1,54
18046,c234,63
18047,c234,549
18048,c234,45
18049,c1,91
18050,c5,312
18051,c5,64
18052,c5,352
18053,c5,78
18054,c234,128
18055,c1,1618
18056,c1,430
18057,c5,339
18058,c1,541
18059,c234,124
18060,c5,239
18061,c1,72
18062,c1,147
18063,c5,302
18064,c234,587
18065,c5,686
18066,c1,13
18067,c5,211
18068,c234,878
18069,c1,388
18070,c234,310
18071,c234,307
18072,c1,165
18073,c5,871
18074,c234,349
18075,c5,99
18076,c1,1326
18077,c234,90
18078,c5,720
18079,c1,70
18080,c5,708
18081,c5,126
18082,c1,204
18083,c5,49
18084,c234,331
18085,c234,75
18086,c234,97
18087,c5,91
18088,c5,470
18089,c234,109
18090,c234,1100
18091,c234,331
18092,c5,776
18093,c1,84
18094,c234,91
18095,c234,580
18096,c1,507
18097,c1,248
18098,c1,332
18099,c234,211
18100,c5,277
18101,c234,189
18102,c1,851
18103,c1,89
18104,c5,39
18105,c234,431
18106,c234,434
18107,c1,952
18108,c1,345
18109,c1,719
18110,c1,663
18111,c234,32
18112,c1,298
18113,c1,1028
18114,c5,485
18115,c5,43
18116,c1,345
18117,c1,130
18118,c234,277
18119,c1,177
18120,c234,72
18121,c5,278
18122,c1,190
18123,c5,192
18124,c5,182
18125,c1,686
18126,c234,116
18127,c5,173
18128,c1,107
18129,c5,340
18130,c234,611
18131,c5,323
18132,c5,335
18133,c1,419
18134,c234,14
18135,c1,121
18136,c1,94
18137,c1,574
18138,c1,43
18139,c5,460
18140,c5,480
18141,c5,61
18142,c5,422
18143,c234,433
18144,c5,270
18145,c5,377
18146,c234,1130
18147,c5,61
18148,c1,18
18149,c5,116
18150,c5,416
18151,c234,118
18152,c5,179
18153,c234,673
18154,c234,21
18155,c1,144
18156,c1,571
18157,c234,143
18158,c5,1158
18159,c234,599
18160,c5,272
18161,c234,690
18162,c5,143
18163,c234,612
18164,c234,308
18165,c1,359
18166,c1,26
18167,c234,184
18168,c1,75
18169,c234,153
18170,c234,218
18171,c1,163
18172,c234,725
18173,c1,790
18174,c1,794
18175,c234,265
18176,c5,1182
18177,c1,608
18178,c5,63
18179,c234,165
18180,c1,278
18181,c234,443
18182,c1,904
18183,c5,387
18184,c1,2480
18185,c5,27
18186,c234,625
18187,c1,54
18188,c5,49
18189,c234,156
18190,c234,296
18191,c234,16
18192,c5,63
18193,c1,1112
18194,c5,2035
18195,c234,174
18196,c234,381
18197,c5,182
18198,c1,63
18199,c234,234
18200,c234,129
18201,c5,206
18202,c5,1561
18203,c5,274
18204,c234,132
18205,c5,312
18206,c5,967
18207,c1,403
18208,c234,1580
18209,c1,562
18210,c1,439
18211,c5,88
18212,c5,19
18213,c234,175
18214,c1,608
18215,c1,532
18216,c234,107
18217,c234,428
18218,c5,374
18219,c234,394
18220,c1,81
18221,c1,85
18222,c1,35
18223,c234,214
18224,c234,586
18225,c5,89
18226,c1,93
18227,c5,66
18228,c1,271
18229,c234,489
18230,c1,91
18231,c5,143
18232,c5,120
18233,c234,696
18234,c5,182
18235,c5,155
18236,c1,93
18237,c1,168
18238,c5,111
18239,c234,64
18240,c234,415
18241,c1,763
18242,c1,127
18243,c234,481
18244,c234,392
18245,c1,70
18246,c234,392
18247,c234,15
18248,c1,174
18249,c234,221
18250,c234,129
18251,c234,264
18252,c5,14
18253,c1,549
18254,c1,172
18255,c5,51
18256,c1,104
18257,c234,343
18258,c5,282
18259,c1,302
18260,c5,753
18261,c5,66
18262,c234,55
18263,c1,53
18264,c1,193
18265,c234,66
18266,c234,372
18267,c234,72
18268,c5,344
18269,c234,544
